travel_type,market,measure,unit,state,state_abbrev,period_type,year,quarter,period_label,is_calendar_year_end,value,source,source_file,original_table,original_title
Overnight,Interstate,Spend,AUD millions,Tasmania,TAS,quarter,2023,Q4,Q4 2023,True,623.692,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Interstate,Spend,AUD millions,Tasmania,TAS,quarter,2024,Q1,Q1 2024,False,775.868,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Interstate,Spend,AUD millions,Tasmania,TAS,quarter,2024,Q2,Q2 2024,False,517.817,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Interstate,Spend,AUD millions,Tasmania,TAS,quarter,2024,Q3,Q3 2024,False,459.012,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Interstate,Spend,AUD millions,Tasmania,TAS,quarter,2024,Q4,Q4 2024,True,580.016,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Interstate,Spend,AUD millions,Northern Territory,NT,quarter,2019,Q1,Q1 2019,False,59.028,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Interstate,Spend,AUD millions,Northern Territory,NT,quarter,2019,Q2,Q2 2019,False,158.126,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Interstate,Spend,AUD millions,Northern Territory,NT,quarter,2019,Q3,Q3 2019,False,200.592,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Interstate,Spend,AUD millions,Northern Territory,NT,quarter,2019,Q4,Q4 2019,True,119.943,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Interstate,Spend,AUD millions,Northern Territory,NT,quarter,2020,Q1,Q1 2020,False,69.594,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Interstate,Spend,AUD millions,Northern Territory,NT,quarter,2020,Q2,Q2 2020,False,1.313,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Interstate,Spend,AUD millions,Northern Territory,NT,quarter,2020,Q3,Q3 2020,False,19.233,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Interstate,Spend,AUD millions,Northern Territory,NT,quarter,2020,Q4,Q4 2020,True,61.644,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Interstate,Spend,AUD millions,Northern Territory,NT,quarter,2021,Q1,Q1 2021,False,87.246,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Interstate,Spend,AUD millions,Northern Territory,NT,quarter,2021,Q2,Q2 2021,False,203.311,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Interstate,Spend,AUD millions,Northern Territory,NT,quarter,2021,Q3,Q3 2021,False,176.203,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Interstate,Spend,AUD millions,Northern Territory,NT,quarter,2021,Q4,Q4 2021,True,72.187,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Interstate,Spend,AUD millions,Northern Territory,NT,quarter,2022,Q1,Q1 2022,False,87.881,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Interstate,Spend,AUD millions,Northern Territory,NT,quarter,2022,Q2,Q2 2022,False,252.438,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Interstate,Spend,AUD millions,Northern Territory,NT,quarter,2022,Q3,Q3 2022,False,362.386,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Interstate,Spend,AUD millions,Northern Territory,NT,quarter,2022,Q4,Q4 2022,True,177.541,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Interstate,Spend,AUD millions,Northern Territory,NT,quarter,2023,Q1,Q1 2023,False,44.661,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Interstate,Spend,AUD millions,Northern Territory,NT,quarter,2023,Q2,Q2 2023,False,225.667,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Interstate,Spend,AUD millions,Northern Territory,NT,quarter,2023,Q3,Q3 2023,False,383.24,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Interstate,Spend,AUD millions,Northern Territory,NT,quarter,2023,Q4,Q4 2023,True,174.795,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Interstate,Spend,AUD millions,Northern Territory,NT,quarter,2024,Q1,Q1 2024,False,154.981,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Interstate,Spend,AUD millions,Northern Territory,NT,quarter,2024,Q2,Q2 2024,False,176.82,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Interstate,Spend,AUD millions,Northern Territory,NT,quarter,2024,Q3,Q3 2024,False,339.43,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Interstate,Spend,AUD millions,Northern Territory,NT,quarter,2024,Q4,Q4 2024,True,176.128,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Interstate,Spend,AUD millions,ACT,ACT,quarter,2019,Q1,Q1 2019,False,366.609,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Interstate,Spend,AUD millions,ACT,ACT,quarter,2019,Q2,Q2 2019,False,324.673,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Interstate,Spend,AUD millions,ACT,ACT,quarter,2019,Q3,Q3 2019,False,410.455,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Interstate,Spend,AUD millions,ACT,ACT,quarter,2019,Q4,Q4 2019,True,212.793,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Interstate,Spend,AUD millions,ACT,ACT,quarter,2020,Q1,Q1 2020,False,315.824,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Interstate,Spend,AUD millions,ACT,ACT,quarter,2020,Q2,Q2 2020,False,75.503,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Interstate,Spend,AUD millions,ACT,ACT,quarter,2020,Q3,Q3 2020,False,271.708,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Interstate,Spend,AUD millions,ACT,ACT,quarter,2020,Q4,Q4 2020,True,253.61,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Interstate,Spend,AUD millions,ACT,ACT,quarter,2021,Q1,Q1 2021,False,264.759,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Interstate,Spend,AUD millions,ACT,ACT,quarter,2021,Q2,Q2 2021,False,379.946,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Interstate,Spend,AUD millions,ACT,ACT,quarter,2021,Q3,Q3 2021,False,62.385,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Interstate,Spend,AUD millions,ACT,ACT,quarter,2021,Q4,Q4 2021,True,115.805,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Interstate,Spend,AUD millions,ACT,ACT,quarter,2022,Q1,Q1 2022,False,328.498,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Interstate,Spend,AUD millions,ACT,ACT,quarter,2022,Q2,Q2 2022,False,483.163,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Interstate,Spend,AUD millions,ACT,ACT,quarter,2022,Q3,Q3 2022,False,443.191,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Interstate,Spend,AUD millions,ACT,ACT,quarter,2022,Q4,Q4 2022,True,449.834,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Interstate,Spend,AUD millions,ACT,ACT,quarter,2023,Q1,Q1 2023,False,446.512,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Interstate,Spend,AUD millions,ACT,ACT,quarter,2023,Q2,Q2 2023,False,428.08,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Interstate,Spend,AUD millions,ACT,ACT,quarter,2023,Q3,Q3 2023,False,396.068,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Interstate,Spend,AUD millions,ACT,ACT,quarter,2023,Q4,Q4 2023,True,435.686,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Interstate,Spend,AUD millions,ACT,ACT,quarter,2024,Q1,Q1 2024,False,587.628,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Interstate,Spend,AUD millions,ACT,ACT,quarter,2024,Q2,Q2 2024,False,625.56,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Interstate,Spend,AUD millions,ACT,ACT,quarter,2024,Q3,Q3 2024,False,599.055,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Interstate,Spend,AUD millions,ACT,ACT,quarter,2024,Q4,Q4 2024,True,479.951,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 6,"Backcast Overnight Interstate Spend ($M), Australia and States"
Overnight,Intrastate,Trips,000 trips,Australia,AUS,quarter,2019,Q1,Q1 2019,False,21621.17,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 7,"Backcast Overnight Intrastate Trips ('000), Australia and States"
Overnight,Intrastate,Trips,000 trips,Australia,AUS,quarter,2019,Q2,Q2 2019,False,19895.767,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 7,"Backcast Overnight Intrastate Trips ('000), Australia and States"
Overnight,Intrastate,Trips,000 trips,Australia,AUS,quarter,2019,Q3,Q3 2019,False,19886.896,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 7,"Backcast Overnight Intrastate Trips ('000), Australia and States"
Overnight,Intrastate,Trips,000 trips,Australia,AUS,quarter,2019,Q4,Q4 2019,True,21513.446,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 7,"Backcast Overnight Intrastate Trips ('000), Australia and States"
Overnight,Intrastate,Trips,000 trips,Australia,AUS,quarter,2020,Q1,Q1 2020,False,20754.671,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 7,"Backcast Overnight Intrastate Trips ('000), Australia and States"
Overnight,Intrastate,Trips,000 trips,Australia,AUS,quarter,2020,Q2,Q2 2020,False,12483.839,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 7,"Backcast Overnight Intrastate Trips ('000), Australia and States"
Overnight,Intrastate,Trips,000 trips,Australia,AUS,quarter,2020,Q3,Q3 2020,False,17321.305,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 7,"Backcast Overnight Intrastate Trips ('000), Australia and States"
Overnight,Intrastate,Trips,000 trips,Australia,AUS,quarter,2020,Q4,Q4 2020,True,21815.073,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_overnight_backcast_2019_2024.xlsx,Table 7,"Backcast Overnight Intrastate Trips ('000), Australia and States"
